qid,query,duration,vid,relevant_windows,gt_duration_sec,gt_union_duration_sec,gt_count,query_word_count,query_char_count,gt_duration_bin_fine,gt_duration_bin_broad,normalized_gt_width,r1_iou05,r1_iou07,oracle10_iou05,oracle10_iou07,final_width_sec,final_center_sec,center_error_sec,oracle10_best_iou,initial_width_norm_median,initial_width_sec_median,initial_width_gt_ratio_median,initial_width_gt_ratio_nearest_center,initial_nearest_center_error_sec,valid_tokens,gt_token_count,gt_token_fraction,best_gt_saliency,mean_gt_saliency,best_false_saliency,gt_vs_false_margin,gt_saliency_percentile,gt_saliency_rank,false_peaks_above_gt,false_peak_count,high_saliency_distractor_peak_count,nearby_best_saliency,gt_vs_nearby_margin,random_negative_best_mean,gt_vs_random_negative_margin,top1_gt_token,top3_gt_token,top5_gt_token,top10_gt_token,gt_token_center_sec,audio_duration_sec,qd_top1_center_hit_le_2s,short_failure_iou07,final_width_gt_ratio,qd_top1_center_sec,final_center_error_sec,audio_duration_group,audio_duration_group_threshold_sec,gt_count_bin,query_word_bin
y93cZqNCtks_2,A piano plays as someone screams and a man talks,300,y93cZqNCtks,"[[113, 118], [282, 283]]",5.0,6.0,2,10,48,5-10s,5-10s,0.016666666666666666,0.0,0.0,0.0,0.0,10.0,275.0,7.5,0.3333333333333333,0.5116411935411949,153.49235806235845,30.69847161247169,50.57660396328008,6.285024931346541,300.0,6.0,0.02,-12.242429733276367,-12.561850388844809,-11.946113586425781,-0.29631614685058594,0.97,10.0,9.0,76.0,21.0,-12.096769332885742,-0.145660400390625,-12.427856969833375,0.18542723655700755,0.0,0.0,0.0,1.0,143.33333333333334,300.0,0.0,1.0,2.0,275.0,7.5,not_short_primary,nan,2,6-10w
yL3gKa6YLoM_1,A man is speaking while someone is snoring in the background,168,yL3gKa6YLoM,"[[17, 34], [46, 50], [75, 81], [83, 88], [98, 109], [117, 125], [130, 169], [38, 41], [54, 61], [64, 67]]",39.0,103.0,10,11,60,20s+,10s+,0.23214285714285715,0.0,0.0,1.0,1.0,10.0,81.0,3.0,0.7692307692307693,0.5116411935411949,85.95572051492074,2.2039928337159163,2.8867058910525247,1.5206267317484823,168.0,102.0,0.6071428571428571,-11.007137298583984,-11.323153131148395,-11.016088485717773,0.008951187133789062,1.0,1.0,0.0,20.0,4.0,-11.016088485717773,0.008951187133789062,-11.016088485717773,0.008951187133789062,1.0,1.0,1.0,1.0,98.1078431372549,168.0,0.0,1.0,0.2564102564102564,81.0,3.0,not_short_primary,nan,3+,11-15w
yLu4b01t53k_1,"A door opens, closes, and bumps into something",300,yLu4b01t53k,"[[88, 89], [91, 92], [119, 120], [123, 124], [129, 131], [145, 150], [218, 219], [228, 229], [252, 253], [266, 267]]",5.0,15.0,10,8,46,5-10s,5-10s,0.016666666666666666,0.0,0.0,0.0,0.0,12.0,213.0,5.5,0.1,0.5116411935411949,153.49235806235845,30.69847161247169,29.461450119972888,0.09469569444189574,300.0,15.0,0.05,-10.880842208862305,-11.674418195088704,-10.860591888427734,-0.020250320434570312,0.9966666666666667,2.0,1.0,83.0,12.0,-11.168596267700195,0.2877540588378906,-11.364095315933227,0.4832531070709223,0.0,1.0,1.0,1.0,159.1,300.0,0.0,1.0,2.4,213.0,5.5,not_short_primary,nan,3+,6-10w
yLu4b01t53k_2,A warning tone sounds,300,yLu4b01t53k,"[[160, 220], [261, 266]]",60.0,65.0,2,4,21,20s+,10s+,0.2,0.0,0.0,0.0,0.0,15.0,202.5,12.5,0.25,0.5116411935411949,153.49235806235845,2.558205967705974,0.9466827492938398,12.929737813242866,300.0,65.0,0.21666666666666667,-10.519170761108398,-11.261282979525053,-10.883455276489258,0.3642845153808594,1.0,1.0,0.0,76.0,1.0,-10.883455276489258,0.3642845153808594,-11.311185178756714,0.7920144176483159,1.0,1.0,1.0,1.0,195.65384615384616,300.0,0.0,1.0,0.25,202.5,12.5,not_short_primary,nan,2,0-5w
yLu4b01t53k_3,A warning tone sounds as music plays,300,yLu4b01t53k,"[[190, 220]]",30.0,30.0,1,7,36,20s+,10s+,0.1,1.0,0.0,1.0,0.0,18.0,201.0,4.0,0.6,0.5116411935411949,153.49235806235845,5.116411935411948,1.8933654985876796,2.070262186757134,300.0,30.0,0.1,-10.72955322265625,-11.169346777598063,-10.479227066040039,-0.25032615661621094,0.98,7.0,6.0,82.0,8.0,-11.05764102935791,0.32808780670166016,-10.898294563293456,0.16874134063720625,0.0,0.0,0.0,1.0,205.0,300.0,0.0,1.0,0.6,201.0,4.0,not_short_primary,nan,1,6-10w
yLu4b01t53k_4,A car passes by as the wind blows,300,yLu4b01t53k,"[[269, 300]]",31.0,31.0,1,8,33,20s+,10s+,0.10333333333333333,0.0,0.0,1.0,0.0,21.0,212.5,72.0,0.6774193548387096,0.5116411935411949,153.49235806235845,4.951366389108337,4.751846793544014,55.905304305558104,300.0,31.0,0.10333333333333333,-11.164777755737305,-11.287572922245149,-10.7998685836792,-0.36490917205810547,0.7133333333333334,87.0,86.0,83.0,14.0,-10.943809509277344,-0.22096824645996094,-10.85866928100586,-0.3061084747314453,0.0,0.0,0.0,0.0,284.5,300.0,0.0,1.0,0.6774193548387096,212.5,72.0,not_short_primary,nan,1,6-10w
yRoKi7rhSRo_1,Water flows,60,yRoKi7rhSRo,"[[22, 27], [50, 54]]",5.0,9.0,2,2,11,5-10s,5-10s,0.08333333333333333,1.0,1.0,1.0,1.0,4.0,25.0,0.5,0.8,0.5116411935411949,30.698471612471693,6.139694322494338,3.8729999273816382,2.3048631169090292,60.0,9.0,0.15,-10.263325691223145,-10.496361202663845,-10.316407203674316,0.053081512451171875,1.0,1.0,0.0,14.0,2.0,-10.45211410522461,0.18878841400146484,-10.720827560424805,0.4575018692016606,1.0,1.0,1.0,1.0,36.72222222222222,60.0,1.0,0.0,0.8,25.0,0.5,not_short_primary,nan,2,0-5w
yVVLq4ao1Ck_1,Upbeat music plays,157,yVVLq4ao1Ck,"[[0, 22], [81, 157]]",76.0,98.0,2,3,18,20s+,10s+,0.4840764331210191,1.0,1.0,1.0,1.0,18.0,9.0,2.0,0.9342105263157895,0.5116411935411949,80.32766738596759,1.0569429919206261,1.014352558955207,0.6312240800912576,157.0,98.0,0.6242038216560509,-10.030311584472656,-11.07992105094754,-10.882622718811035,0.8523111343383789,1.0,1.0,0.0,17.0,0.0,-11.149455070495605,1.1191434860229492,-10.882622718811035,0.8523111343383789,1.0,1.0,1.0,1.0,94.75510204081633,157.0,1.0,0.0,0.23684210526315788,9.0,2.0,not_short_primary,nan,2,0-5w
yVVLq4ao1Ck_2,Birds chirp,157,yVVLq4ao1Ck,"[[19, 33], [33, 34], [45, 60]]",15.0,30.0,3,2,11,10-20s,10s+,0.09554140127388536,1.0,0.0,1.0,0.0,27.0,24.5,1.5,0.6,0.5116411935411949,80.32766738596759,5.355177825731173,7.014008004331194,0.7485809709255236,157.0,30.0,0.1910828025477707,-11.053959846496582,-11.692739041646321,-10.702393531799316,-0.3515663146972656,0.9808917197452229,4.0,3.0,35.0,2.0,-11.851591110229492,0.7976312637329102,-11.069212884902955,0.01525303840637271,0.0,0.0,1.0,1.0,39.5,157.0,1.0,1.0,1.8,24.5,1.5,not_short_primary,nan,3+,0-5w
yVVLq4ao1Ck_3,Insects buzz,157,yVVLq4ao1Ck,"[[30, 48], [59, 80], [52, 54], [26, 28]]",21.0,43.0,4,2,12,20s+,10s+,0.1337579617834395,1.0,0.0,1.0,0.0,35.0,41.5,2.5,0.5714285714285714,0.5116411935411949,80.32766738596759,3.825127018379409,2.412940430948084,0.6393918225786308,157.0,43.0,0.27388535031847133,-11.620050430297852,-11.955803361049918,-11.663652420043945,0.04360198974609375,1.0,1.0,0.0,37.0,6.0,-11.663652420043945,0.04360198974609375,-11.689807052612304,0.06975662231445234,1.0,1.0,1.0,1.0,53.98837209302326,157.0,0.0,1.0,1.6666666666666667,41.5,2.5,not_short_primary,nan,3+,0-5w
yfYNPWs7mWY_1,Creaking of the door and tapping sounds occur,300,yfYNPWs7mWY,"[[41, 51]]",10.0,10.0,1,8,45,10-20s,10s+,0.03333333333333333,0.0,0.0,0.0,0.0,9.0,56.5,10.5,0.0,0.5116411935411949,153.49235806235845,15.349235806235844,20.103844598401512,2.2511191638365773,300.0,10.0,0.03333333333333333,-11.980764389038086,-12.406239318847657,-11.89262580871582,-0.08813858032226562,0.9933333333333333,3.0,2.0,92.0,14.0,-11.89262580871582,-0.08813858032226562,-13.0558247756958,1.0750603866577144,0.0,1.0,1.0,1.0,46.0,300.0,0.0,1.0,0.9,56.5,10.5,not_short_primary,nan,1,6-10w
yfYNPWs7mWY_2,A man is laughing,300,yfYNPWs7mWY,"[[52, 53], [67, 69]]",2.0,3.0,2,4,17,2-3s,2-5s,0.006666666666666667,0.0,0.0,0.0,0.0,10.0,60.0,7.5,0.0,0.5116411935411949,153.49235806235845,76.74617903117922,100.51922299200756,4.248880836163423,300.0,3.0,0.01,-11.581212997436523,-12.01582940419515,-11.607311248779297,0.026098251342773438,1.0,1.0,0.0,92.0,21.0,-11.626974105834961,0.0457611083984375,-12.30055097579956,0.7193379783630363,1.0,1.0,1.0,1.0,62.833333333333336,300.0,0.0,1.0,5.0,60.0,7.5,longer_audio,188.5,2,0-5w
yhDw7PZje3g_1,A man talks as an insect buzzes by,299,yhDw7PZje3g,"[[0, 12], [18, 34], [38, 44], [47, 48]]",16.0,35.0,4,8,34,10-20s,10s+,0.05351170568561873,0.0,0.0,0.0,0.0,33.0,25.5,0.5,0.48484848484848486,0.5116411935411949,152.98071686881727,9.56129480430108,12.523019864420942,0.5902820999571219,299.0,35.0,0.11705685618729098,-10.833686828613281,-11.22626484462193,-11.040886878967285,0.2072000503540039,1.0,1.0,0.0,76.0,2.0,-11.24718952178955,0.41350269317626953,-11.349914569854736,0.5162277412414547,1.0,1.0,1.0,1.0,22.32857142857143,299.0,1.0,1.0,2.0625,25.5,0.5,not_short_primary,nan,3+,6-10w
yhDw7PZje3g_2,Music plays,299,yhDw7PZje3g,"[[48, 81], [135, 206]]",71.0,104.0,2,2,11,20s+,10s+,0.23745819397993312,1.0,1.0,1.0,1.0,43.0,62.5,2.0,0.7857142857142857,0.5116411935411949,152.98071686881727,2.154657984067849,0.31221813132631343,5.024397138102756,299.0,104.0,0.34782608695652173,-10.732152938842773,-11.801277609971853,-11.257460594177246,0.5253076553344727,1.0,1.0,0.0,58.0,1.0,-11.436689376831055,0.7045364379882812,-11.341265964508057,0.6091130256652839,1.0,1.0,1.0,1.0,136.8653846153846,299.0,1.0,0.0,0.6056338028169014,62.5,2.0,not_short_primary,nan,2,0-5w
yhDw7PZje3g_3,Something drops into water as something else moves around in it,299,yhDw7PZje3g,"[[98, 116], [249, 255], [259, 300], [131, 134]]",41.0,68.0,4,11,63,20s+,10s+,0.13712374581939799,1.0,0.0,1.0,0.0,11.0,111.5,4.5,0.5263157894736842,0.5116411935411949,152.98071686881727,3.7312369968004213,2.353713370502256,1.077567865930007,299.0,67.0,0.22408026755852842,-10.942806243896484,-12.295700870343108,-10.860845565795898,-0.08196067810058594,0.9933110367892977,3.0,2.0,65.0,9.0,-10.860845565795898,-0.08196067810058594,-11.087548713684082,0.14474246978759808,0.0,1.0,1.0,1.0,223.8134328358209,299.0,0.0,1.0,0.2682926829268293,111.5,4.5,not_short_primary,nan,3+,11-15w
yhDw7PZje3g_4,Music plays as thunder crashes and rain pours down,299,yhDw7PZje3g,"[[154, 204]]",50.0,50.0,1,9,50,20s+,10s+,0.16722408026755853,0.0,0.0,0.0,0.0,18.0,171.0,8.0,0.4117647058823529,0.5116411935411949,152.98071686881727,3.0596143373763454,0.44334974648336506,3.4756028618972437,299.0,50.0,0.16722408026755853,-10.605712890625,-10.756192836761475,-10.71139144897461,0.10567855834960938,1.0,1.0,0.0,68.0,2.0,-11.044916152954102,0.43920326232910156,-10.787461080551147,0.1817481899261466,1.0,1.0,1.0,1.0,179.0,299.0,0.0,1.0,0.36,171.0,8.0,not_short_primary,nan,1,6-10w
yrxa6_P2I80_1,Wings flap as someone whistles,240,yrxa6_P2I80,"[[42, 44], [64, 69]]",5.0,7.0,2,5,30,5-10s,5-10s,0.020833333333333332,0.0,0.0,0.0,0.0,9.0,176.5,110.0,0.45454545454545453,0.5116411935411949,122.79388644988677,24.558777289977353,40.37935851883905,1.6124957152793797,240.0,7.0,0.029166666666666667,-11.937381744384766,-12.211421149117607,-11.669116020202637,-0.2682657241821289,0.8041666666666667,48.0,47.0,77.0,13.0,-12.34981918334961,0.41243743896484375,-11.877692041397095,-0.0596897029876704,0.0,0.0,0.0,0.0,59.785714285714285,240.0,0.0,1.0,1.8,176.5,110.0,not_short_primary,nan,2,0-5w
yrxa6_P2I80_2,Wings flap as air hisses,240,yrxa6_P2I80,"[[69, 70]]",1.0,1.0,1,5,24,1-2s,0-2s,0.004166666666666667,0.0,0.0,0.0,0.0,9.0,156.5,87.0,0.1111111111111111,0.5116411935411949,122.79388644988677,122.79388644988677,201.89679259419523,4.61249571527938,240.0,1.0,0.004166666666666667,-11.47360610961914,-11.47360610961914,-11.301910400390625,-0.17169570922851562,0.8083333333333333,47.0,46.0,81.0,13.0,-11.302909851074219,-0.17069625854492188,-11.696093969345092,0.22248785972595186,0.0,0.0,0.0,0.0,69.5,240.0,0.0,1.0,9.0,156.5,87.0,longer_audio,213.0,1,0-5w
yrxa6_P2I80_3,Birds sing and wings flap as a dog barks,240,yrxa6_P2I80,"[[71, 73], [114, 121]]",7.0,9.0,2,9,40,5-10s,5-10s,0.029166666666666667,0.0,0.0,0.0,0.0,10.0,10.0,62.0,0.2,0.5116411935411949,122.79388644988677,17.541983778555252,18.248853202840287,2.74810205671119,240.0,9.0,0.0375,-11.119952201843262,-11.23964171939426,-10.718876838684082,-0.4010753631591797,0.8958333333333334,26.0,25.0,75.0,15.0,-11.174480438232422,0.054528236389160156,-11.052432794570922,-0.0675194072723393,0.0,0.0,0.0,0.0,107.38888888888889,240.0,0.0,1.0,1.4285714285714286,10.0,62.0,not_short_primary,nan,2,6-10w
z1ax0QPpd14_1,"A duck calls, water flows, and birds screech loudly",183,z1ax0QPpd14,"[[10, 12], [167, 170]]",3.0,5.0,2,9,51,3-5s,2-5s,0.01639344262295082,0.0,0.0,0.0,0.0,9.0,7.5,3.5,0.375,0.5116411935411949,93.63033841803866,31.210112806012887,40.87781735008307,18.433182689940313,183.0,5.0,0.0273224043715847,-11.959177017211914,-12.124339485168457,-11.896770477294922,-0.06240653991699219,0.9836065573770492,4.0,3.0,55.0,11.0,-11.946808815002441,-0.012368202209472656,-12.08155933380127,0.12238231658935561,0.0,0.0,1.0,1.0,105.5,183.0,0.0,1.0,3.0,7.5,3.5,shorter_or_equal_audio,188.5,2,6-10w
z1ax0QPpd14_2,"A duck calls, water flows, and a vehicle rumbles by",183,z1ax0QPpd14,"[[98, 108], [118, 131], [152, 156]]",13.0,27.0,3,10,51,10-20s,10s+,0.07103825136612021,1.0,1.0,1.0,1.0,9.0,101.5,1.5,0.7272727272727273,0.5116411935411949,93.63033841803866,7.202333724464513,2.6652760480118873,0.7128599339218482,183.0,27.0,0.14754098360655737,-11.177923202514648,-11.606492042541504,-11.33830451965332,0.16038131713867188,1.0,1.0,0.0,50.0,11.0,-11.478813171386719,0.3008899688720703,-11.412013034820557,0.23408983230590863,1.0,1.0,1.0,1.0,120.9074074074074,183.0,1.0,0.0,0.6923076923076923,101.5,1.5,not_short_primary,nan,3+,6-10w
z1ax0QPpd14_3,Water flows as wings flap,183,z1ax0QPpd14,"[[142, 143]]",1.0,1.0,1,5,25,1-2s,0-2s,0.00546448087431694,0.0,0.0,0.0,0.0,11.0,49.5,93.0,0.1,0.5116411935411949,93.63033841803866,93.63033841803866,89.8574228659173,3.057235626390451,183.0,1.0,0.00546448087431694,-11.623912811279297,-11.623912811279297,-10.873218536376953,-0.7506942749023438,0.4972677595628415,93.0,92.0,56.0,11.0,-11.925586700439453,0.30167388916015625,-11.55698489189148,-0.06692791938781717,0.0,0.0,0.0,0.0,142.5,183.0,0.0,1.0,11.0,49.5,93.0,shorter_or_equal_audio,213.0,1,0-5w
zBXoaQ1GVlc_1,A woman sings as a child joins in and applause erupts from the crowd,300,zBXoaQ1GVlc,"[[2, 20]]",18.0,18.0,1,14,68,10-20s,10s+,0.06,0.0,0.0,0.0,0.0,24.0,282.0,271.0,0.3076923076923077,0.5116411935411949,153.49235806235845,8.52735322568658,11.168802554667506,37.25111916383658,300.0,18.0,0.06,-10.8969087600708,-11.016623602973091,-10.821847915649414,-0.07506084442138672,0.9033333333333333,30.0,29.0,94.0,16.0,-10.999550819396973,0.10264205932617188,-10.87029170036316,-0.02661705970764139,0.0,0.0,0.0,0.0,11.0,300.0,0.0,1.0,1.3333333333333333,282.0,271.0,not_short_primary,nan,1,11-15w
zBXoaQ1GVlc_2,A woman leads a group of children as they sing,300,zBXoaQ1GVlc,"[[2, 20], [29, 90], [98, 127], [135, 161]]",61.0,134.0,4,10,46,20s+,10s+,0.20333333333333334,1.0,0.0,1.0,0.0,18.0,119.0,6.5,0.6923076923076923,0.5116411935411949,153.49235806235845,2.516268164956696,4.145623275678695,3.285024931346541,300.0,134.0,0.44666666666666666,-11.375982284545898,-11.692677761191753,-11.134590148925781,-0.2413921356201172,0.99,4.0,3.0,53.0,11.0,-11.134590148925781,-0.2413921356201172,-11.166727619171143,-0.2092546653747558,0.0,0.0,1.0,1.0,81.6268656716418,300.0,0.0,1.0,0.29508196721311475,119.0,6.5,not_short_primary,nan,3+,6-10w
zBXoaQ1GVlc_3,A woman talks with a crowd when suddenly a child cries out,300,zBXoaQ1GVlc,"[[96, 98]]",2.0,2.0,1,12,58,2-3s,2-5s,0.006666666666666667,0.0,0.0,0.0,0.0,13.0,9.5,87.5,0.0,0.5116411935411949,153.49235806235845,76.74617903117922,126.44150990820019,12.214975068653459,300.0,2.0,0.006666666666666667,-11.8018159866333,-11.833889484405518,-11.319477081298828,-0.48233890533447266,0.6566666666666666,104.0,103.0,93.0,10.0,-11.746707916259766,-0.055108070373535156,-11.723239488601685,-0.07857649803161593,0.0,0.0,0.0,0.0,97.0,300.0,0.0,1.0,6.5,9.5,87.5,longer_audio,188.5,1,11-15w
zEaGx6an4es_1,A machine runs and loud noises fill the air,299,zEaGx6an4es,"[[55, 72], [107, 118], [128, 145], [265, 300]]",35.0,80.0,4,9,43,20s+,10s+,0.11705685618729098,1.0,1.0,1.0,1.0,32.0,282.0,0.5,0.9411764705882353,0.5116411935411949,152.98071686881727,4.3708776248233505,2.7572070911597857,2.922432134069993,299.0,79.0,0.26421404682274247,-10.776250839233398,-11.60825752306588,-11.615253448486328,0.8390026092529297,1.0,1.0,0.0,73.0,0.0,-11.894947052001953,1.1186962127685547,-11.659643621444703,0.8833927822113044,1.0,1.0,1.0,1.0,180.06962025316454,299.0,1.0,0.0,0.9142857142857143,282.0,0.5,not_short_primary,nan,3+,6-10w
zF3xXn6NTyU_1,A woman and a man talk as water flows and objects bump together,297,zF3xXn6NTyU,"[[76, 83], [118, 155], [190, 204], [251, 261], [265, 268], [85, 94], [107, 114], [161, 181], [222, 248]]",37.0,133.0,9,13,63,20s+,10s+,0.12457912457912458,0.0,0.0,1.0,0.0,9.0,8.5,71.0,0.6585365853658537,0.5116411935411949,151.95743448173488,4.1069576886955375,6.752629211765313,0.7982865523417644,297.0,133.0,0.4478114478114478,-10.768613815307617,-11.712255399029955,-9.610891342163086,-1.1577224731445312,0.9528619528619529,15.0,14.0,44.0,11.0,-10.84749698638916,0.07888317108154297,-9.624772233963013,-1.1438415813446046,0.0,0.0,0.0,0.0,171.68045112781954,297.0,0.0,1.0,0.24324324324324326,8.5,71.0,not_short_primary,nan,3+,11-15w
zF3xXn6NTyU_2,Water flows and something is stirred up,297,zF3xXn6NTyU,"[[214, 222]]",8.0,8.0,1,7,39,5-10s,5-10s,0.026936026936026935,0.0,0.0,0.0,0.0,26.0,90.0,128.0,0.3684210526315789,0.5116411935411949,151.95743448173488,18.99467931021686,21.99149240901893,0.589547278746295,297.0,8.0,0.026936026936026935,-11.597722053527832,-11.680615305900574,-10.891471862792969,-0.7062501907348633,0.39057239057239057,182.0,181.0,83.0,14.0,-11.458520889282227,-0.13920116424560547,-11.039821071624756,-0.5579009819030762,0.0,0.0,0.0,0.0,218.0,297.0,0.0,1.0,3.25,90.0,128.0,not_short_primary,nan,1,6-10w
zIgGMlZENTs_1,Quacking sounds fill the air,273,zIgGMlZENTs,"[[22, 31], [168, 174], [182, 186], [197, 204], [94, 95], [97, 99], [100, 101], [107, 110], [119, 120], [121, 122], [123, 124], [229, 231]]",9.0,38.0,12,5,28,5-10s,5-10s,0.03296703296703297,0.0,0.0,1.0,1.0,13.0,15.5,11.0,0.8181818181818182,0.5116411935411949,139.6780458367462,15.519782870749578,17.968357434080566,0.4257454784435879,273.0,38.0,0.1391941391941392,-10.119102478027344,-11.033121736426102,-10.169753074645996,0.050650596618652344,1.0,1.0,0.0,70.0,7.0,-10.814193725585938,0.6950912475585938,-10.641547145843505,0.5224446678161616,1.0,1.0,1.0,1.0,130.1315789473684,273.0,0.0,1.0,1.4444444444444444,15.5,11.0,not_short_primary,nan,3+,0-5w
zoctgurhvHE_1,A drill whirs,299,zoctgurhvHE,"[[81, 82], [90, 91], [109, 112], [94, 97], [98, 101], [140, 144]]",4.0,15.0,6,3,13,3-5s,2-5s,0.013377926421404682,0.0,0.0,0.0,0.0,7.0,104.5,5.0,0.375,0.5116411935411949,152.98071686881727,38.24517921720432,62.88243852673372,0.6609842452855617,299.0,15.0,0.05016722408026756,-10.908742904663086,-11.437749608357747,-11.637828826904297,0.7290859222412109,1.0,1.0,0.0,86.0,8.0,-11.637828826904297,0.7290859222412109,-11.958433933258057,1.049691028594971,1.0,1.0,1.0,1.0,110.43333333333334,299.0,0.0,1.0,1.75,104.5,5.0,longer_audio,188.5,3+,0-5w
zq00Oe1ecpE_1,An engine hums as a warning sounds,228,zq00Oe1ecpE,"[[21, 25], [185, 195]]",10.0,14.0,2,7,34,10-20s,10s+,0.043859649122807015,1.0,1.0,1.0,1.0,7.0,188.5,1.5,0.7,0.5116411935411949,116.65419212739243,11.665419212739243,15.278921894785148,13.670850564515803,228.0,14.0,0.06140350877192982,-11.156028747558594,-11.79205812726702,-11.287765502929688,0.13173675537109375,1.0,1.0,0.0,67.0,13.0,-11.423530578613281,0.2675018310546875,-11.540101375579834,0.3840726280212401,1.0,1.0,1.0,1.0,142.28571428571428,228.0,1.0,0.0,0.7,188.5,1.5,not_short_primary,nan,2,6-10w
zq00Oe1ecpE_2,Music plays,228,zq00Oe1ecpE,"[[219, 227]]",8.0,8.0,1,2,11,5-10s,5-10s,0.03508771929824561,0.0,0.0,0.0,0.0,40.0,20.0,203.0,0.11764705882352941,0.5116411935411949,116.65419212739243,14.581774015924054,13.99418880698712,49.268031272224164,228.0,8.0,0.03508771929824561,-12.847970962524414,-13.095458507537842,-12.83333969116211,-0.014631271362304688,0.9912280701754386,3.0,2.0,71.0,11.0,-12.99197769165039,0.14400672912597656,-13.149405088424682,0.3014341259002684,0.0,1.0,1.0,1.0,223.0,228.0,0.0,1.0,5.0,20.0,203.0,not_short_primary,nan,1,0-5w
ztSjcZNUY7A_1,People talk as a baby cries,83,ztSjcZNUY7A,"[[28, 69], [72, 77]]",41.0,46.0,2,6,27,20s+,10s+,0.4939759036144578,0.0,0.0,1.0,1.0,15.0,66.5,8.0,0.926829268292683,0.5116411935411949,42.466219063919176,1.0357614405833946,0.1500857694678167,0.224163754055283,83.0,46.0,0.5542168674698795,-11.212066650390625,-11.29495556458183,-11.142990112304688,-0.0690765380859375,0.9518072289156626,5.0,4.0,11.0,6.0,-11.218795776367188,0.0067291259765625,-11.142990112304688,-0.0690765380859375,0.0,0.0,1.0,1.0,51.32608695652174,83.0,0.0,1.0,0.36585365853658536,66.5,8.0,not_short_primary,nan,2,6-10w
ztSjcZNUY7A_2,People talk as a woman speaks and a baby cries,83,ztSjcZNUY7A,"[[29, 31], [43, 45], [48, 50], [67, 69], [63, 66], [73, 74]]",3.0,12.0,6,10,46,3-5s,2-5s,0.03614457831325301,0.0,0.0,0.0,0.0,11.0,7.5,22.5,0.3333333333333333,0.5116411935411949,42.466219063919176,14.155406354639725,23.3214340497347,0.21614310232745737,83.0,12.0,0.14457831325301204,-11.638771057128906,-11.720226526260376,-11.517026901245117,-0.12174415588378906,0.9156626506024096,8.0,7.0,24.0,7.0,-11.600469589233398,-0.03830146789550781,-11.59717031478882,-0.04160074234008704,0.0,0.0,0.0,1.0,54.083333333333336,83.0,0.0,1.0,3.6666666666666665,7.5,22.5,shorter_or_equal_audio,188.5,3+,6-10w
zwoqJY03yHE_1,A woman is talking as a camera shutter clicks,300,zwoqJY03yHE,"[[47, 48], [102, 103]]",1.0,2.0,2,9,45,1-2s,0-2s,0.0033333333333333335,0.0,0.0,0.0,0.0,14.0,91.0,11.5,0.06666666666666667,0.5116411935411949,153.49235806235845,153.49235806235845,201.0384459840151,0.7511191638365773,300.0,2.0,0.006666666666666667,-11.433906555175781,-11.660696983337402,-11.38988971710205,-0.04401683807373047,0.9933333333333333,3.0,2.0,90.0,16.0,-11.520268440246582,0.08636188507080078,-11.893764657974243,0.45985810279846184,0.0,1.0,1.0,1.0,75.0,300.0,0.0,1.0,14.0,91.0,11.5,longer_audio,213.0,2,6-10w
zwoqJY03yHE_2,A sheep bleats,300,zwoqJY03yHE,"[[4, 5], [42, 44], [67, 68], [84, 86], [133, 135], [177, 179], [225, 227], [234, 235], [247, 248], [70, 72], [73, 75], [77, 80], [87, 88], [91, 93], [111, 115], [122, 124], [139, 140], [141, 142], [228, 230]]",4.0,34.0,19,3,14,3-5s,2-5s,0.013333333333333334,0.0,0.0,0.0,0.0,3.0,208.5,17.5,0.3333333333333333,0.5116411935411949,153.49235806235845,38.37308951558961,24.20624954613524,0.024315584545149704,300.0,34.0,0.11333333333333333,-10.13902473449707,-11.55061949000639,-9.86618423461914,-0.2728404998779297,0.9866666666666667,5.0,4.0,80.0,16.0,-10.587324142456055,0.4482994079589844,-10.454998455047608,0.31597372055053796,0.0,0.0,1.0,1.0,121.17647058823529,300.0,0.0,1.0,0.75,208.5,17.5,longer_audio,188.5,3+,0-5w
zwoqJY03yHE_3,Someone laughs,300,zwoqJY03yHE,"[[0, 1], [83, 84], [90, 92], [97, 111], [162, 166], [170, 172], [183, 184], [296, 300]]",14.0,29.0,8,2,14,10-20s,10s+,0.04666666666666667,0.0,0.0,1.0,1.0,7.0,208.5,25.0,0.8,0.5116411935411949,153.49235806235845,10.963739861597032,18.02649933876743,2.3906196440992176,300.0,29.0,0.09666666666666666,-10.863893508911133,-11.600752468766837,-10.160682678222656,-0.7032108306884766,0.9666666666666667,11.0,10.0,80.0,10.0,-11.113405227661133,0.24951171875,-10.685201301574708,-0.1786922073364252,0.0,0.0,0.0,0.0,141.22413793103448,300.0,0.0,1.0,0.5,208.5,25.0,not_short_primary,nan,3+,0-5w
zwoqJY03yHE_4,Something winds up,300,zwoqJY03yHE,"[[200, 202], [240, 242], [261, 263]]",2.0,6.0,3,3,18,2-3s,2-5s,0.006666666666666667,0.0,0.0,0.0,0.0,10.0,239.0,2.0,0.2222222222222222,0.5116411935411949,153.49235806235845,76.74617903117922,28.400482478815192,1.9297378132428662,300.0,6.0,0.02,-12.005159378051758,-12.528933842976889,-11.633952140808105,-0.37120723724365234,0.9966666666666667,2.0,1.0,91.0,22.0,-12.210472106933594,0.20531272888183594,-12.468772811889648,0.46361343383789055,0.0,1.0,1.0,1.0,234.66666666666666,300.0,1.0,1.0,5.0,239.0,2.0,longer_audio,188.5,3+,0-5w
